Year,Area,avg_temp,average_rain_fall_mm_per_year,Domain,Element,Item,Unit,Value
1987,Liberia,26.61,2391.0,Crops,Yield,Plantains and others,hg/ha,21818.0
1987,Liberia,26.61,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12623.0
1987,Liberia,26.61,2391.0,Crops,Yield,Soybeans,hg/ha,4000.0
1987,Liberia,26.61,2391.0,Crops,Yield,Sweet potatoes,hg/ha,105882.0
1987,Liberia,26.61,2391.0,Crops,Yield,Yams,hg/ha,90000.0
1989,Liberia,26.1,2391.0,Crops,Yield,Cassava,hg/ha,63866.0
1989,Liberia,26.1,2391.0,Crops,Yield,Plantains and others,hg/ha,21818.0
1989,Liberia,26.1,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11661.0
1989,Liberia,26.1,2391.0,Crops,Yield,Soybeans,hg/ha,4000.0
1989,Liberia,26.1,2391.0,Crops,Yield,Sweet potatoes,hg/ha,105882.0
1989,Liberia,26.1,2391.0,Crops,Yield,Yams,hg/ha,90000.0
1990,Liberia,26.18,2391.0,Crops,Yield,Cassava,hg/ha,72729.0
1990,Liberia,26.18,2391.0,Crops,Yield,Plantains and others,hg/ha,20000.0
1990,Liberia,26.18,2391.0,Crops,Yield,"Rice, paddy",hg/ha,10286.0
1990,Liberia,26.18,2391.0,Crops,Yield,Soybeans,hg/ha,3750.0
1990,Liberia,26.18,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100000.0
1990,Liberia,26.18,2391.0,Crops,Yield,Yams,hg/ha,83333.0
1991,Liberia,26.21,2391.0,Crops,Yield,Cassava,hg/ha,64286.0
1991,Liberia,26.21,2391.0,Crops,Yield,Plantains and others,hg/ha,20971.0
1991,Liberia,26.21,2391.0,Crops,Yield,"Rice, paddy",hg/ha,9091.0
1991,Liberia,26.21,2391.0,Crops,Yield,Soybeans,hg/ha,3861.0
1991,Liberia,26.21,2391.0,Crops,Yield,Sweet potatoes,hg/ha,99533.0
1991,Liberia,26.21,2391.0,Crops,Yield,Yams,hg/ha,84698.0
1992,Liberia,25.99,2391.0,Crops,Yield,Cassava,hg/ha,62675.0
1992,Liberia,25.99,2391.0,Crops,Yield,Plantains and others,hg/ha,21667.0
1992,Liberia,25.99,2391.0,Crops,Yield,"Rice, paddy",hg/ha,9167.0
1992,Liberia,25.99,2391.0,Crops,Yield,Soybeans,hg/ha,3893.0
1992,Liberia,25.99,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100000.0
1992,Liberia,25.99,2391.0,Crops,Yield,Yams,hg/ha,85000.0
1993,Liberia,26.18,2391.0,Crops,Yield,Cassava,hg/ha,61250.0
1993,Liberia,26.18,2391.0,Crops,Yield,Plantains and others,hg/ha,21396.0
1993,Liberia,26.18,2391.0,Crops,Yield,"Rice, paddy",hg/ha,10833.0
1993,Liberia,26.18,2391.0,Crops,Yield,Soybeans,hg/ha,4000.0
1993,Liberia,26.18,2391.0,Crops,Yield,Sweet potatoes,hg/ha,99686.0
1993,Liberia,26.18,2391.0,Crops,Yield,Yams,hg/ha,85635.0
1994,Liberia,26.0,2391.0,Crops,Yield,Cassava,hg/ha,61467.0
1994,Liberia,26.0,2391.0,Crops,Yield,Plantains and others,hg/ha,21538.0
1994,Liberia,26.0,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11111.0
1994,Liberia,26.0,2391.0,Crops,Yield,Soybeans,hg/ha,3943.0
1994,Liberia,26.0,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100000.0
1994,Liberia,26.0,2391.0,Crops,Yield,Yams,hg/ha,86957.0
1995,Liberia,26.22,2391.0,Crops,Yield,Cassava,hg/ha,60345.0
1995,Liberia,26.22,2391.0,Crops,Yield,Plantains and others,hg/ha,21667.0
1995,Liberia,26.22,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11240.0
1995,Liberia,26.22,2391.0,Crops,Yield,Soybeans,hg/ha,3953.0
1995,Liberia,26.22,2391.0,Crops,Yield,Sweet potatoes,hg/ha,99839.0
1995,Liberia,26.22,2391.0,Crops,Yield,Yams,hg/ha,86401.0
1996,Liberia,26.33,2391.0,Crops,Yield,Cassava,hg/ha,64998.0
1996,Liberia,26.33,2391.0,Crops,Yield,Plantains and others,hg/ha,21290.0
1996,Liberia,26.33,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12493.0
1996,Liberia,26.33,2391.0,Crops,Yield,Soybeans,hg/ha,3962.0
1996,Liberia,26.33,2391.0,Crops,Yield,Sweet potatoes,hg/ha,99915.0
1996,Liberia,26.33,2391.0,Crops,Yield,Yams,hg/ha,86646.0
1997,Liberia,26.31,2391.0,Crops,Yield,Cassava,hg/ha,65173.0
1997,Liberia,26.31,2391.0,Crops,Yield,Plantains and others,hg/ha,21875.0
1997,Liberia,26.31,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12456.0
1997,Liberia,26.31,2391.0,Crops,Yield,Soybeans,hg/ha,3968.0
1997,Liberia,26.31,2391.0,Crops,Yield,Sweet potatoes,hg/ha,99989.0
1997,Liberia,26.31,2391.0,Crops,Yield,Yams,hg/ha,86519.0
1998,Liberia,26.74,2391.0,Crops,Yield,Cassava,hg/ha,65319.0
1998,Liberia,26.74,2391.0,Crops,Yield,Plantains and others,hg/ha,21818.0
1998,Liberia,26.74,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12934.0
1998,Liberia,26.74,2391.0,Crops,Yield,Soybeans,hg/ha,3973.0
1998,Liberia,26.74,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100062.0
1998,Liberia,26.74,2391.0,Crops,Yield,Yams,hg/ha,86587.0
1999,Liberia,26.19,2391.0,Crops,Yield,Cassava,hg/ha,65099.0
1999,Liberia,26.19,2391.0,Crops,Yield,Plantains and others,hg/ha,21765.0
1999,Liberia,26.19,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12772.0
1999,Liberia,26.19,2391.0,Crops,Yield,Soybeans,hg/ha,4000.0
1999,Liberia,26.19,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100000.0
1999,Liberia,26.19,2391.0,Crops,Yield,Yams,hg/ha,86622.0
2000,Liberia,26.17,2391.0,Crops,Yield,Cassava,hg/ha,65746.0
2000,Liberia,26.17,2391.0,Crops,Yield,Plantains and others,hg/ha,21944.0
2000,Liberia,26.17,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12780.0
2000,Liberia,26.17,2391.0,Crops,Yield,Soybeans,hg/ha,3978.0
2000,Liberia,26.17,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100201.0
2000,Liberia,26.17,2391.0,Crops,Yield,Yams,hg/ha,86634.0
2001,Liberia,26.48,2391.0,Crops,Yield,Cassava,hg/ha,66207.0
2001,Liberia,26.48,2391.0,Crops,Yield,Plantains and others,hg/ha,21882.0
2001,Liberia,26.48,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11154.0
2001,Liberia,26.48,2391.0,Crops,Yield,Soybeans,hg/ha,3981.0
2001,Liberia,26.48,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100270.0
2001,Liberia,26.48,2391.0,Crops,Yield,Yams,hg/ha,86640.0
2002,Liberia,26.6,2391.0,Crops,Yield,Cassava,hg/ha,65916.0
2002,Liberia,26.6,2391.0,Crops,Yield,Plantains and others,hg/ha,21922.0
2002,Liberia,26.6,2391.0,Crops,Yield,"Rice, paddy",hg/ha,9167.0
2002,Liberia,26.6,2391.0,Crops,Yield,Soybeans,hg/ha,3985.0
2002,Liberia,26.6,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100341.0
2002,Liberia,26.6,2391.0,Crops,Yield,Yams,hg/ha,87234.0
2004,Liberia,26.6,2391.0,Crops,Yield,Cassava,hg/ha,64573.0
2004,Liberia,26.6,2391.0,Crops,Yield,Plantains and others,hg/ha,21973.0
2004,Liberia,26.6,2391.0,Crops,Yield,"Rice, paddy",hg/ha,9167.0
2004,Liberia,26.6,2391.0,Crops,Yield,Soybeans,hg/ha,3996.0
2004,Liberia,26.6,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100631.0
2004,Liberia,26.6,2391.0,Crops,Yield,Yams,hg/ha,86716.0
2005,Liberia,26.61,2391.0,Crops,Yield,Cassava,hg/ha,63865.0
2005,Liberia,26.61,2391.0,Crops,Yield,Plantains and others,hg/ha,21977.0
2005,Liberia,26.61,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12900.0
2005,Liberia,26.61,2391.0,Crops,Yield,Soybeans,hg/ha,4011.0
2005,Liberia,26.61,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100834.0
2005,Liberia,26.61,2391.0,Crops,Yield,Yams,hg/ha,87083.0
2006,Liberia,26.44,2391.0,Crops,Yield,Cassava,hg/ha,60241.0
2006,Liberia,26.44,2391.0,Crops,Yield,Plantains and others,hg/ha,21983.0
2006,Liberia,26.44,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12615.0
2006,Liberia,26.44,2391.0,Crops,Yield,Soybeans,hg/ha,4026.0
2006,Liberia,26.44,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100000.0
2006,Liberia,26.44,2391.0,Crops,Yield,Yams,hg/ha,86882.0
2007,Liberia,26.53,2391.0,Crops,Yield,Cassava,hg/ha,67949.0
2007,Liberia,26.53,2391.0,Crops,Yield,Plantains and others,hg/ha,22051.0
2007,Liberia,26.53,2391.0,Crops,Yield,"Rice, paddy",hg/ha,14488.0
2007,Liberia,26.53,2391.0,Crops,Yield,Soybeans,hg/ha,4103.0
2007,Liberia,26.53,2391.0,Crops,Yield,Sweet potatoes,hg/ha,101330.0
2007,Liberia,26.53,2391.0,Crops,Yield,Yams,hg/ha,86939.0
2008,Liberia,26.61,2391.0,Crops,Yield,Cassava,hg/ha,68919.0
2008,Liberia,26.61,2391.0,Crops,Yield,Plantains and others,hg/ha,22016.0
2008,Liberia,26.61,2391.0,Crops,Yield,"Rice, paddy",hg/ha,15534.0
2008,Liberia,26.61,2391.0,Crops,Yield,Soybeans,hg/ha,4012.0
2008,Liberia,26.61,2391.0,Crops,Yield,Sweet potatoes,hg/ha,100000.0
2008,Liberia,26.61,2391.0,Crops,Yield,Yams,hg/ha,85417.0
2009,Liberia,26.8,2391.0,Crops,Yield,Cassava,hg/ha,78358.0
2009,Liberia,26.8,2391.0,Crops,Yield,Plantains and others,hg/ha,22033.0
2009,Liberia,26.8,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11835.0
2009,Liberia,26.8,2391.0,Crops,Yield,Soybeans,hg/ha,4000.0
2009,Liberia,26.8,2391.0,Crops,Yield,Sweet potatoes,hg/ha,103644.0
2009,Liberia,26.8,2391.0,Crops,Yield,Yams,hg/ha,86328.0
2010,Liberia,26.82,2391.0,Crops,Yield,Cassava,hg/ha,80202.0
2010,Liberia,26.82,2391.0,Crops,Yield,Plantains and others,hg/ha,22045.0
2010,Liberia,26.82,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11786.0
2010,Liberia,26.82,2391.0,Crops,Yield,Soybeans,hg/ha,4054.0
2010,Liberia,26.82,2391.0,Crops,Yield,Sweet potatoes,hg/ha,105390.0
2010,Liberia,26.82,2391.0,Crops,Yield,Yams,hg/ha,86697.0
2011,Liberia,26.54,2391.0,Crops,Yield,Cassava,hg/ha,79339.0
2011,Liberia,26.54,2391.0,Crops,Yield,Plantains and others,hg/ha,22143.0
2011,Liberia,26.54,2391.0,Crops,Yield,"Rice, paddy",hg/ha,11993.0
2011,Liberia,26.54,2391.0,Crops,Yield,Soybeans,hg/ha,4132.0
2011,Liberia,26.54,2391.0,Crops,Yield,Sweet potatoes,hg/ha,107026.0
2011,Liberia,26.54,2391.0,Crops,Yield,Yams,hg/ha,87500.0
2012,Liberia,26.32,2391.0,Crops,Yield,Cassava,hg/ha,75471.0
2012,Liberia,26.32,2391.0,Crops,Yield,Plantains and others,hg/ha,21860.0
2012,Liberia,26.32,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12853.0
2012,Liberia,26.32,2391.0,Crops,Yield,Soybeans,hg/ha,4267.0
2012,Liberia,26.32,2391.0,Crops,Yield,Sweet potatoes,hg/ha,112195.0
2012,Liberia,26.32,2391.0,Crops,Yield,Yams,hg/ha,87755.0
2013,Liberia,26.56,2391.0,Crops,Yield,Cassava,hg/ha,76763.0
2013,Liberia,26.56,2391.0,Crops,Yield,Plantains and others,hg/ha,21979.0
2013,Liberia,26.56,2391.0,Crops,Yield,"Rice, paddy",hg/ha,12892.0
2013,Liberia,26.56,2391.0,Crops,Yield,Soybeans,hg/ha,4342.0
2013,Liberia,26.56,2391.0,Crops,Yield,Sweet potatoes,hg/ha,107907.0
2013,Liberia,26.56,2391.0,Crops,Yield,Yams,hg/ha,86000.0
1985,Libya,19.33,56.0,Crops,Yield,Maize,hg/ha,10222.0
1985,Libya,19.33,56.0,Crops,Yield,Potatoes,hg/ha,68750.0
1985,Libya,19.33,56.0,Crops,Yield,Wheat,hg/ha,7450.0
1985,Libya,19.99,56.0,Crops,Yield,Maize,hg/ha,10222.0
1985,Libya,19.99,56.0,Crops,Yield,Potatoes,hg/ha,68750.0
1985,Libya,19.99,56.0,Crops,Yield,Wheat,hg/ha,7450.0
1986,Libya,18.97,56.0,Crops,Yield,Maize,hg/ha,10625.0
1986,Libya,18.97,56.0,Crops,Yield,Potatoes,hg/ha,68750.0
1986,Libya,18.97,56.0,Crops,Yield,Wheat,hg/ha,8636.0
1986,Libya,19.66,56.0,Crops,Yield,Maize,hg/ha,10625.0
1986,Libya,19.66,56.0,Crops,Yield,Potatoes,hg/ha,68750.0
1986,Libya,19.66,56.0,Crops,Yield,Wheat,hg/ha,8636.0
1987,Libya,19.07,56.0,Crops,Yield,Maize,hg/ha,10267.0
1987,Libya,19.07,56.0,Crops,Yield,Potatoes,hg/ha,76250.0
1987,Libya,19.07,56.0,Crops,Yield,Wheat,hg/ha,8982.0
1987,Libya,20.11,56.0,Crops,Yield,Maize,hg/ha,10267.0
1987,Libya,20.11,56.0,Crops,Yield,Potatoes,hg/ha,76250.0
1987,Libya,20.11,56.0,Crops,Yield,Wheat,hg/ha,8982.0
1989,Libya,19.18,56.0,Crops,Yield,Maize,hg/ha,10600.0
1989,Libya,19.18,56.0,Crops,Yield,Potatoes,hg/ha,74857.0
1989,Libya,19.18,56.0,Crops,Yield,Wheat,hg/ha,8097.0
1989,Libya,20.09,56.0,Crops,Yield,Maize,hg/ha,10600.0
1989,Libya,20.09,56.0,Crops,Yield,Potatoes,hg/ha,74857.0
1989,Libya,20.09,56.0,Crops,Yield,Wheat,hg/ha,8097.0
1990,Libya,19.6,56.0,Crops,Yield,Maize,hg/ha,10000.0
1990,Libya,19.6,56.0,Crops,Yield,Potatoes,hg/ha,80556.0
1990,Libya,19.6,56.0,Crops,Yield,Wheat,hg/ha,12317.0
1990,Libya,20.53,56.0,Crops,Yield,Maize,hg/ha,10000.0
1990,Libya,20.53,56.0,Crops,Yield,Potatoes,hg/ha,80556.0
1990,Libya,20.53,56.0,Crops,Yield,Wheat,hg/ha,12317.0
1991,Libya,18.96,56.0,Crops,Yield,Maize,hg/ha,12417.0
1991,Libya,18.96,56.0,Crops,Yield,Potatoes,hg/ha,81319.0
1991,Libya,18.96,56.0,Crops,Yield,Wheat,hg/ha,12381.0
1991,Libya,19.47,56.0,Crops,Yield,Maize,hg/ha,12417.0
1991,Libya,19.47,56.0,Crops,Yield,Potatoes,hg/ha,81319.0
1991,Libya,19.47,56.0,Crops,Yield,Wheat,hg/ha,12381.0
1992,Libya,19.03,56.0,Crops,Yield,Maize,hg/ha,12627.0
1992,Libya,19.03,56.0,Crops,Yield,Potatoes,hg/ha,78947.0
1992,Libya,19.03,56.0,Crops,Yield,Wheat,hg/ha,10015.0
1992,Libya,19.67,56.0,Crops,Yield,Maize,hg/ha,12627.0
1992,Libya,19.67,56.0,Crops,Yield,Potatoes,hg/ha,78947.0
1992,Libya,19.67,56.0,Crops,Yield,Wheat,hg/ha,10015.0
1993,Libya,19.51,56.0,Crops,Yield,Maize,hg/ha,12878.0
1993,Libya,19.51,56.0,Crops,Yield,Potatoes,hg/ha,85822.0
1993,Libya,19.51,56.0,Crops,Yield,Wheat,hg/ha,8400.0
1993,Libya,20.12,56.0,Crops,Yield,Maize,hg/ha,12878.0
1993,Libya,20.12,56.0,Crops,Yield,Potatoes,hg/ha,85822.0
1993,Libya,20.12,56.0,Crops,Yield,Wheat,hg/ha,8400.0
1994,Libya,19.86,56.0,Crops,Yield,Maize,hg/ha,12387.0
1994,Libya,19.86,56.0,Crops,Yield,Potatoes,hg/ha,116667.0
1994,Libya,19.86,56.0,Crops,Yield,Wheat,hg/ha,7742.0
1994,Libya,20.55,56.0,Crops,Yield,Maize,hg/ha,12387.0
1994,Libya,20.55,56.0,Crops,Yield,Potatoes,hg/ha,116667.0
1994,Libya,20.55,56.0,Crops,Yield,Wheat,hg/ha,7742.0
1995,Libya,19.47,56.0,Crops,Yield,Maize,hg/ha,13239.0
1995,Libya,19.47,56.0,Crops,Yield,Potatoes,hg/ha,165267.0
1995,Libya,19.47,56.0,Crops,Yield,Wheat,hg/ha,7313.0
1995,Libya,20.03,56.0,Crops,Yield,Maize,hg/ha,13239.0
1995,Libya,20.03,56.0,Crops,Yield,Potatoes,hg/ha,165267.0
1995,Libya,20.03,56.0,Crops,Yield,Wheat,hg/ha,7313.0
1996,Libya,19.24,56.0,Crops,Yield,Maize,hg/ha,10526.0
1996,Libya,19.24,56.0,Crops,Yield,Potatoes,hg/ha,187273.0
1996,Libya,19.24,56.0,Crops,Yield,Wheat,hg/ha,7294.0
1996,Libya,20.21,56.0,Crops,Yield,Maize,hg/ha,10526.0
1996,Libya,20.21,56.0,Crops,Yield,Potatoes,hg/ha,187273.0
1996,Libya,20.21,56.0,Crops,Yield,Wheat,hg/ha,7294.0
1997,Libya,19.3,56.0,Crops,Yield,Maize,hg/ha,17500.0
1997,Libya,19.3,56.0,Crops,Yield,Potatoes,hg/ha,174212.0
1997,Libya,19.3,56.0,Crops,Yield,Wheat,hg/ha,10090.0
1997,Libya,20.32,56.0,Crops,Yield,Maize,hg/ha,17500.0
1997,Libya,20.32,56.0,Crops,Yield,Potatoes,hg/ha,174212.0
1997,Libya,20.32,56.0,Crops,Yield,Wheat,hg/ha,10090.0
1998,Libya,19.75,56.0,Crops,Yield,Maize,hg/ha,18000.0
1998,Libya,19.75,56.0,Crops,Yield,Potatoes,hg/ha,180000.0
1998,Libya,19.75,56.0,Crops,Yield,Wheat,hg/ha,8750.0
1998,Libya,20.24,56.0,Crops,Yield,Maize,hg/ha,18000.0
1998,Libya,20.24,56.0,Crops,Yield,Potatoes,hg/ha,180000.0
1998,Libya,20.24,56.0,Crops,Yield,Wheat,hg/ha,8750.0
1999,Libya,20.27,56.0,Crops,Yield,Maize,hg/ha,20000.0
1999,Libya,20.27,56.0,Crops,Yield,Potatoes,hg/ha,249910.0
1999,Libya,20.27,56.0,Crops,Yield,Wheat,hg/ha,7879.0
1999,Libya,21.08,56.0,Crops,Yield,Maize,hg/ha,20000.0
1999,Libya,21.08,56.0,Crops,Yield,Potatoes,hg/ha,249910.0
1999,Libya,21.08,56.0,Crops,Yield,Wheat,hg/ha,7879.0
2000,Libya,19.59,56.0,Crops,Yield,Maize,hg/ha,28900.0
2000,Libya,19.59,56.0,Crops,Yield,Potatoes,hg/ha,200000.0
2000,Libya,19.59,56.0,Crops,Yield,Wheat,hg/ha,8085.0
2000,Libya,20.37,56.0,Crops,Yield,Maize,hg/ha,28900.0
2000,Libya,20.37,56.0,Crops,Yield,Potatoes,hg/ha,200000.0
2000,Libya,20.37,56.0,Crops,Yield,Wheat,hg/ha,8085.0
2001,Libya,20.09,56.0,Crops,Yield,Maize,hg/ha,20000.0
2001,Libya,20.09,56.0,Crops,Yield,Potatoes,hg/ha,195000.0
2001,Libya,20.09,56.0,Crops,Yield,Wheat,hg/ha,7974.0
2001,Libya,21.1,56.0,Crops,Yield,Maize,hg/ha,20000.0
2001,Libya,21.1,56.0,Crops,Yield,Potatoes,hg/ha,195000.0
2001,Libya,21.1,56.0,Crops,Yield,Wheat,hg/ha,7974.0
2002,Libya,19.96,56.0,Crops,Yield,Maize,hg/ha,15000.0
2002,Libya,19.96,56.0,Crops,Yield,Potatoes,hg/ha,195000.0
